city;property_type;area_sqm;rooms;floor;floor_count;build_year;latitude;longitude;distance_to_center;poi_count;distance_to_school;distance_to_healthcare;distance_to_post_office;distance_to_kindergarten;distance_to_restaurant;distance_to_college;distance_to_pharmacy;ownership_type;building_material;condition;has_parking;has_balcony;has_elevator;has_security;has_storage;price;listing_year;listing_month;address;price_per_sqm;source_dataset;property_description;heating_type;source_url;voivodeship;offer_type;building_type;market_type;city_population;maintenance_fee;available_from;advertiser_type;additional_info;window_type;energy_certificate;furnishing;utilities;quarter;primary_price;secondary_price;inflation;housing_inflation;avg_salary;population;unemployment;interest_rate
Łódź;tenement;54.0;3.0;4.0;;;;;;;;;;;;;;pełna własność;;;;;;;;279900.0;2021;8;;5183.333333333333;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;blockOfFlats;48.0;3.0;2.0;4.0;1979.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;True;True;;;True;279900.0;2022;6;;5831.25;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6519.0;5903.0;106,3;107,8;5948,51;2378483.0;5,97;6,35
Łódź;apartmentBuilding;33.04;2.0;5.0;6.0;2019.0;;;;;;;;;;;;;;;;True;True;;;279900.0;2020;7;;8471.549636803875;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;5654.0;4763.0;99,8;100;5122,87;2415816.0;6,2;2,5
Łódź;blockOfFlats;48.0;3.0;2.0;4.0;1973.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;True;True;;;;279900.0;2022;8;;5831.25;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;tenement;50.0;1.0;3.0;4.0;;;;;;;;;;;;;własność;;;;False;;;;279900.0;2021;8;;5598.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;tenement;34.0;2.0;1.0;3.0;1935.0;;;;;;;;;;;;własność;;;True;False;;True;True;279900.0;2023;3;;8232.35294117647;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;apartmentBuilding;30.75;1.0;5.0;;;;;;;;;;;;;;;;;;;;;;279825.0;2021;11;;9100.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;apartmentBuilding;25.32;1.0;5.0;5.0;2022.0;;;;;;;;;;;;pełna własność;;;;True;True;;;279900.0;2023;9;;11054.502369668246;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;blockOfFlats;32.54;1.0;8.0;10.0;1982.0;;;;;;;;;;;;własność;;;True;True;True;;;279799.99999999994;2024;7;;8598.647818070067;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;tenement;32.4;1.0;0.0;3.0;;;;;;;;;;;;;własność;;;True;False;;;;279900.0;2024;9;;8638.888888888889;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;blockOfFlats;49.94;2.0;3.0;3.0;1976.0;;;;;;;;;;;;własność;;;;True;;;True;279900.0;2023;4;;5604.725670804966;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;apartmentBuilding;30.75;1.0;3.0;;;;;;;;;;;;;;;;;;;;;;279825.0;2022;1;;9100.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;apartmentBuilding;36.0;2.0;0.0;8.0;2021.0;;;;;;;;;;;;własność;;;True;True;True;True;;279831.0;2021;9;;7773.083333333333;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;apartmentBuilding;38.33;2.0;7.0;7.0;2021.0;;;;;;;;;;;;własność;;;;True;True;;;279809.0;2020;7;;7300.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;5654.0;4763.0;99,8;100;5122,87;2415816.0;6,2;2,5
Łódź;blockOfFlats;26.91;1.0;1.0;5.0;;;;;;;;;;;;;;;;;;;;;279864.0;2023;7;;10400.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;blockOfFlats;26.39;1.0;3.0;5.0;;;;;;;;;;;;;;;;;;;;;279734.0;2023;8;;10600.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;blockOfFlats;51.14;3.0;1.0;6.0;;;;;;;;;;;;;własność;;;;True;True;;;279700.0;2019;9;;5469.29996089167;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;5349.0;4166.0;100,1;100,6;4863,68;2454779.0;5,5;3,69
Łódź;blockOfFlats;42.0;2.0;;8.0;2021.0;;;;;;;;;;;;;;;True;True;True;;;279779.0;2020;7;;6661.4047619047615;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;5654.0;4763.0;99,8;100;5122,87;2415816.0;6,2;2,5
Łódź;blockOfFlats;36.42;2.0;4.0;4.0;1965.0;;;;;0.4;0.3;;0.3;0.27;;0.24;;;;;True;;;True;279700.0;2023;8;;7679.846238330587;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;apartmentBuilding;40.29;2.0;;6.0;2021.0;;;;;;;;;;;;;;;True;True;True;;;279661.0;2020;3;;6941.20129064284;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;5334.0;4565.0;102,1;103,9;5274,12;2415816.0;5,63;3,7
Łódź;apartmentBuilding;40.2;2.0;1.0;6.0;2021.0;;;;;;;;;;;;;;;True;True;True;;True;279777.0;2021;1;;6959.626865671641;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6044.0;4926.0;102,3;103,4;5766,99;2394946.0;6,47;2,3
Łódź;apartmentBuilding;40.23;2.0;1.0;6.0;2021.0;;;;;;;;;;;;;;;True;True;True;;;279595.0;2020;8;;6949.913000248571;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;5654.0;4763.0;99,8;100;5122,87;2415816.0;6,2;2,5
Łódź;apartmentBuilding;41.12;2.0;3.0;;;;;;;;;;;;;;własność;;;;;;;;279616.0;2020;12;;6800.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;5732.0;4793.0;100,3;100,8;5526,13;2415816.0;6,13;2,29
Łódź;blockOfFlats;40.29;2.0;;6.0;2019.0;;;;;;;;;;;;;;;True;True;True;;;279661.0;2020;4;;6941.20129064284;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;5653.0;4654.0;100,6;101,8;4914,5;2415816.0;6;3,3
Łódź;blockOfFlats;37.5;2.0;3.0;4.0;1971.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;True;True;;;True;279700.0;2021;3;;7458.666666666667;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6044.0;4926.0;102,3;103,4;5766,99;2394946.0;6,47;2,3
Łódź;blockOfFlats;25.88;1.0;5.0;5.0;;;;;;;;;;;;;;;;;;;;;279504.0;2023;8;;10800.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;blockOfFlats;47.8;2.0;0.0;4.0;1962.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;;True;;;True;279500.0;2021;4;;5847.280334728034;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;apartmentBuilding;40.36;2.0;2.0;6.0;2021.0;;;;;;;;;;;;;;;True;True;True;;;279520.0;2020;4;;6925.668979187314;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;5653.0;4654.0;100,6;101,8;4914,5;2415816.0;6;3,3
Łódź;blockOfFlats;38.82;1.0;3.0;5.0;;;;;;;;;;;;;własność;;;True;True;True;;;279504.0;2020;6;;7200.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;5653.0;4654.0;100,6;101,8;4914,5;2415816.0;6;3,3
Łódź;tenement;56.0;3.0;1.0;2.0;2019.0;;;;;;;;;;;;własność;;;True;True;;;;279500.0;2020;2;;4991.071428571428;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;5334.0;4565.0;102,1;103,9;5274,12;2415816.0;5,63;3,7
Łódź;blockOfFlats;52.0;3.0;4.0;4.0;;;;;;;;;;;;;własność;;;True;False;;;True;279500.0;2021;7;;5375.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;apartmentBuilding;30.0;1.0;5.0;6.0;2022.0;;;;;;;;;;;;;;;True;True;;True;;279462.0;2022;1;;9315.4;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;blockOfFlats;45.8;2.0;4.0;4.0;1986.0;;;;;;;;;;;;pełna własność;;;;True;;;True;279500.0;2022;3;;6102.620087336245;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;apartmentBuilding;29.73;1.0;1.0;6.0;2021.0;;;;;;;;;;;;własność;;;True;True;True;;;279462.0;2022;4;;9400.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6519.0;5903.0;106,3;107,8;5948,51;2378483.0;5,97;6,35
Łódź;blockOfFlats;29.73;1.0;0.0;6.0;;;;;;;;;;;;;własność;;;;;;;;279462.0;2022;6;;9400.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6519.0;5903.0;106,3;107,8;5948,51;2378483.0;5,97;6,35
Łódź;blockOfFlats;46.0;2.0;7.0;11.0;1977.0;;;;;;;;;;;;spółdzielcze-własnościowe;;;;True;True;;;279500.0;2023;3;;6076.086956521739;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;apartmentBuilding;29.73;1.0;4.0;6.0;2022.0;;;;;;;;;;;;;;;;True;True;;;279462.0;2022;5;;9400.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6519.0;5903.0;106,3;107,8;5948,51;2378483.0;5,97;6,35
Łódź;blockOfFlats;40.36;2.0;1.0;6.0;;;;;;;;;;;;;własność umowa z developerem;;;;True;True;;;279460.0;2020;12;;6924.1823587710605;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;5732.0;4793.0;100,3;100,8;5526,13;2415816.0;6,13;2,29
Łódź;apartmentBuilding;29.73;1.0;5.0;;;;;;;;;;;;;;;;;;;;;;279462.0;2021;12;;9400.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;blockOfFlats;46.0;2.0;4.0;4.0;1980.0;;;;;;;;;;;;;;;;True;;;True;278000.0;2021;12;;6043.478260869565;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;apartmentBuilding;42.8;2.0;1.0;3.0;1999.0;;;;;;;;;;;;własność;;;True;True;;True;;278000.0;2021;12;;6495.327102803739;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;apartmentBuilding;34.84;2.0;6.0;6.0;2021.0;;;;;;;;;;;;;;;True;True;True;;;279390.0;2021;2;;8019.230769230769;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6044.0;4926.0;102,3;103,4;5766,99;2394946.0;6,47;2,3
Łódź;blockOfFlats;46.0;2.0;2.0;11.0;1975.0;;;;;;;;;;;;własność;;;;True;True;;True;278000.0;2021;3;;6043.478260869565;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6044.0;4926.0;102,3;103,4;5766,99;2394946.0;6,47;2,3
Łódź;blockOfFlats;44.1;2.0;2.0;4.0;1970.0;;;;;;;;;;;;pełna własność;;;True;False;;;True;278000.0;2021;4;;6303.854875283447;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;blockOfFlats;54.0;3.0;4.0;10.0;;;;;;;;;;;;;własność;;;True;True;True;;True;278000.0;2021;6;;5148.148148148148;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;blockOfFlats;45.0;2.0;2.0;4.0;;;;;;;;;;;;;;;;True;False;;;True;278000.0;2021;2;;6177.777777777777;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6044.0;4926.0;102,3;103,4;5766,99;2394946.0;6,47;2,3
Łódź;blockOfFlats;43.0;2.0;2.0;7.0;;;;;;;;;;;;;własność;;;;True;True;;;278000.0;2021;6;;6465.116279069767;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;6293.0;5086.0;102;100,9;5459,42;2394946.0;6,27;2,3
Łódź;blockOfFlats;57.14;3.0;5.0;5.0;1982.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;;False;;;True;278000.0;2021;3;;4865.243262163108;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6044.0;4926.0;102,3;103,4;5766,99;2394946.0;6,47;2,3
Łódź;blockOfFlats;40.0;2.0;8.0;11.0;;;;;;;;;;;;;;;;;True;True;;;278000.0;2021;9;;6950.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;blockOfFlats;33.0;1.0;3.0;4.0;;;;;;;;;;;;;własność;;;;False;;;;278000.0;2022;7;;8424.242424242424;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;blockOfFlats;38.0;2.0;2.0;4.0;1975.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;;True;;;;278000.0;2022;3;;7315.789473684211;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;blockOfFlats;37.58;1.0;2.0;11.0;1970.0;;;;;;;;;;;;pełna własność;;;;True;True;;;278000.0;2022;3;;7397.551889302821;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;blockOfFlats;34.0;2.0;9.0;11.0;1973.0;;;;;;;;;;;;spółdzielcze-własnościowe;;;True;True;True;;;278000.0;2022;12;;8176.470588235294;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6451.0;5514.0;104;104,9;6689,23;2378483.0;5,47;4,68
Łódź;tenement;51.0;2.0;4.0;4.0;;;;;;;;;;;;;własność;;;;False;;;True;278000.0;2023;4;;5450.980392156863;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;blockOfFlats;36.2;2.0;4.0;4.0;1970.0;;;;;;;;;;;;własność;;;;True;;;True;278000.0;2022;9;;7679.558011049723;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;blockOfFlats;34.5;2.0;8.0;10.0;;;;;;;;;;;;;własność;;;True;True;True;;True;278000.0;2022;8;;8057.971014492754;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;blockOfFlats;51.0;2.0;3.0;4.0;1970.0;;;;;;;;;;;;;;;True;True;;True;True;278000.0;2022;12;;5450.980392156863;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6451.0;5514.0;104;104,9;6689,23;2378483.0;5,47;4,68
Łódź;apartmentBuilding;31.46;1.0;3.0;5.0;2009.0;;;;;;;;;;;;własność;;;;True;;;;278000.0;2023;11;;8836.617927527019;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;7650.0;6583.0;100,5;100,5;7547,34;2362519.0;5,33;6,39
Łódź;apartmentBuilding;25.33;1.0;1.0;4.0;2022.0;;;;;;;;;;;;;;;True;True;True;True;;278000.0;2024;2;;10975.1283063561;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;blockOfFlats;36.48;2.0;1.0;10.0;;;;;;;;;;;;;pełna własność;;;;True;True;;True;278000.0;2023;3;;7620.61403508772;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;7284.0;6006.0;103,6;104,5;7061,4;2362519.0;5,73;6,81
Łódź;blockOfFlats;36.19;2.0;0.0;3.0;1960.0;;;;;;;;;;;;;;;;;;;;278000.0;2024;7;;7681.680022105555;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;;;101,4;105,3;8118,63;2345924.0;5,4;7,13
Łódź;blockOfFlats;36.5;1.0;0.0;3.0;;;;;;;;;;;;;spółdzielcze-własnościowe;;;True;False;;;True;278000.0;2023;8;;7616.438356164384;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;blockOfFlats;45.8;2.0;3.0;3.0;;;;;;;;;;;;;spółdzielcze-własnościowe;;;True;True;;;True;278000.0;2023;8;;6069.868995633188;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;blockOfFlats;55.0;3.0;4.0;11.0;1975.0;;;;;;;;;;;;własność;;;True;True;True;;True;277900.0;2020;8;;5052.727272727273;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;5654.0;4763.0;99,8;100;5122,87;2415816.0;6,2;2,5
Łódź;blockOfFlats;27.35;2.0;2.0;2.0;2022.0;;;;;;;;;;;;własność;;;True;False;;;;278000.0;2024;6;;10164.53382084095;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;apartmentBuilding;36.67;2.0;4.0;;;;;;;;;;;;;;własność;;;;;;;;277900.0;2022;1;;7578.401963457867;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;blockOfFlats;45.0;3.0;0.0;4.0;;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;True;True;;;True;277900.0;2022;10;;6175.555555555556;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6451.0;5514.0;104;104,9;6689,23;2378483.0;5,47;4,68
Łódź;apartmentBuilding;38.33;2.0;7.0;7.0;2021.0;;;;;;;;;;;;własność;;;;True;True;;;277893.0;2020;9;;7250.013044612575;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;5654.0;4763.0;99,8;100;5122,87;2415816.0;6,2;2,5
Łódź;apartmentBuilding;41.12;2.0;1.0;6.0;2021.0;;;;;;;;;;;;;;;True;True;True;;;277800.0;2020;6;;6755.836575875487;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;5653.0;4654.0;100,6;101,8;4914,5;2415816.0;6;3,3
Łódź;blockOfFlats;41.09;2.0;;6.0;2021.0;;;;;;;;;;;;;;;True;True;True;;;277851.0;2020;3;;6762.010221465076;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;5334.0;4565.0;102,1;103,9;5274,12;2415816.0;5,63;3,7
Łódź;blockOfFlats;34.23;2.0;3.0;8.0;2021.0;;;;;;;;;;;;;;;True;True;True;;;277898.0;2020;4;;8118.550978673678;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;5653.0;4654.0;100,6;101,8;4914,5;2415816.0;6;3,3
Łódź;blockOfFlats;33.88;3.0;0.0;3.0;;;;;;;;;;;;;;;;True;True;;;;277816.0;2023;4;;8200.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;tenement;36.0;1.0;4.0;4.0;;;;;;;;;;;;;własność;;;;False;;;;277900.0;2022;1;;7719.444444444444;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;6565.0;5765.0;103,9;106,6;6209,09;2378483.0;6,23;4,28
Łódź;blockOfFlats;44.63;3.0;2.0;5.0;;;;;;;;;;;;;;;;;;;;;277704.0;2020;1;;6222.361640152363;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;5334.0;4565.0;102,1;103,9;5274,12;2415816.0;5,63;3,7
Łódź;blockOfFlats;52.7;3.0;8.0;10.0;;;;;;;;;;;;;własność;;;False;True;True;;True;277700.0;2020;11;;5269.449715370019;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;5732.0;4793.0;100,3;100,8;5526,13;2415816.0;6,13;2,29
Łódź;tenement;33.88;2.0;2.0;3.0;1960.0;;;;;;;;;;;;własność;;;;;;;;277800.0;2023;7;;8199.52774498229;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;blockOfFlats;43.5;2.0;22.0;23.0;1977.0;;;;;;;;;;;;spółdzielcze-własnościowe;;;;True;True;;True;277700.0;2021;10;;6383.908045977011;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;apartmentBuilding;31.21;1.0;2.0;;;;;;;;;;;;;;;;;;;;;;277769.0;2021;11;;8900.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;6081.0;5395.0;103,5;105,5;6096,19;2394946.0;5,87;2,65
Łódź;apartmentBuilding;41.43;2.0;;7.0;;;;;;;;;;;;;;;;;;;;;277581.0;2019;10;;6700.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;5403.0;4312.0;101;101;5188,31;2454779.0;5,33;3,71
Łódź;blockOfFlats;38.42;2.0;4.0;7.0;;;;;;;;;;;;;;;;;;;;;277632.0;2019;12;;7226.236335242061;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;5403.0;4312.0;101;101;5188,31;2454779.0;5,33;3,71
Łódź;apartmentBuilding;29.23;1.0;1.0;7.0;;;;;;;;;;;;;;;;;;;;;277685.0;2022;8;;9500.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;blockOfFlats;37.0;2.0;2.0;4.0;;;;;;;;;;;;;własność;;;;True;;;True;277500.0;2024;3;;7500.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;;;100,8;100,5;8166,42;2345924.0;5,7;7,59
Łódź;apartmentBuilding;41.43;2.0;;7.0;;;;;;;;;;;;;;;;;;;;;277581.0;2019;12;;6700.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;5403.0;4312.0;101;101;5188,31;2454779.0;5,33;3,71
Łódź;apartmentBuilding;36.75;2.0;2.0;8.0;2021.0;;;;;;;;;;;;;;;True;True;True;;;277463.0;2020;3;;7550.013605442177;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;5334.0;4565.0;102,1;103,9;5274,12;2415816.0;5,63;3,7
Łódź;blockOfFlats;45.13;2.0;4.0;4.0;1975.0;;;;;;;;;;;;spółdzielcze-własnościowe z KW;;;;True;;;True;277550.0;2021;8;;6150.011079104808;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6096.0;5356.0;101;101,9;5631,83;2394946.0;6;2,31
Łódź;blockOfFlats;57.0;3.0;5.0;10.0;1970.0;;;;;;;;;;;;spółdzielcze-własnościowe;;;;True;True;;True;277500.0;2020;6;;4868.421052631579;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;5653.0;4654.0;100,6;101,8;4914,5;2415816.0;6;3,3
Łódź;apartmentBuilding;28.59;1.0;4.0;4.0;2023.0;;;;;;;;;;;;własność;;;;True;True;False;;277323.0;2022;7;;9700.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;apartmentBuilding;48.64;3.0;;6.0;2021.0;;;;;;;;;;;;;;;True;True;True;;;277342.0;2020;5;;5701.932565789473;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;5653.0;4654.0;100,6;101,8;4914,5;2415816.0;6;3,3
Łódź;blockOfFlats;47.12;2.0;2.0;3.0;;;;;;;;;;;;;;;;True;True;;;;277490.0;2022;7;;5889.006791171478;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;6703.0;5886.0;103,6;107,7;6392,29;2378483.0;5,7;5,47
Łódź;blockOfFlats;44.57;3.0;3.0;5.0;;;;;;;;;;;;;;;;;;;;;277356.0;2020;1;;6222.930222122503;;;;;ŁÓDZKIE;;;;;;;;;;;;;1 kwartał;5334.0;4565.0;102,1;103,9;5274,12;2415816.0;5,63;3,7
Łódź;apartmentBuilding;29.18;1.0;3.0;4.0;;;;;;;;;;;;;;;;;;;;;277210.0;2023;5;;9500.0;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;7070.0;6135.0;101,5;99,1;6808,07;2362519.0;5,63;6,83
Łódź;apartmentBuilding;28.3;1.0;3.0;10.0;2024.0;;;;;;;;;;;;własność;;;True;True;True;;;277321.0;2023;9;;9799.328621908127;;;;;ŁÓDZKIE;;;;;;;;;;;;;3 kwartał;7827.0;6412.0;99,6;100,1;7117,82;2362519.0;5,47;6,71
Łódź;apartmentBuilding;25.72;1.0;0.0;4.0;;;;;;;;;;;;;własność umowa z developerem;;;;False;True;;;277256.0;2024;4;;10779.782270606533;;;;;ŁÓDZKIE;;;;;;;;;;;;;2 kwartał;;;101,1;99,5;7935,46;2345924.0;5,4;7,44
Łódź;blockOfFlats;41.24;2.0;3.0;6.0;2021.0;;;;;;;;;;;;;;;True;True;True;;;277193.0;2020;12;;6721.459747817652;;;;;ŁÓDZKIE;;;;;;;;;;;;;4 kwartał;5732.0;4793.0;100,3;100,8;5526,13;2415816.0;6,13;2,29
